0	725	0	20	6
80	23724387	1024058	5872	12
160	189066332	8192208	351484	46
240	637340177	27655066	1363933	146
320	1509857051	65563678	4526410	354
400	2947929267	128091883	78350173	739
480	5092868965	221315839	161314786	1299
560	8085987772	351475702	241033363	2071
640	12068597949	524713306	311084552	3090
720	17182011364	747099173	445080665	4415
800	23567536984	1025238975	656207504	6390
880	31366492723	1364393993	883320168	8604
960	40720187719	1771163625	1166670480	11272
1040	51769934102	2251513250	1480270055	14405
1120	64657043632	2812065253	1863734370	18066
1200	79522828691	3458968760	2309106911	22476
1280	96508601005	4197775074	2821454150	27235
1360	115755672594	5035455433	3412549164	32570
1440	137405355571	5977473724	4076370494	39586
1520	161598962026	7029996210	4828908885	48034
1600	188477803908	8199508212	5672652171	57302
1680	218183193286	9491969044	6612752890	69364
1760	250856442004	10914443053	7659953441	82680
1840	286638862248	12470927848	8814694696	100222
1920	325671766080	14169231547	10085858347	120263
2000	368096465128	16015277495	11478101531	136583
2080	414054271958	18016001503	12996306171	160965
2160	463686497518	20175820500	14653191809	180556
2240	517134454796	22501353441	16457473901	206307
2320	574539456191	24999119649	18398223631	237215
2400	636042812785	27675208324	20510731686	265529
