16	19859766053	819614315	78471	4268
20	38257844498	1600891911	215466	8190
24	65564738049	2765990471	529514	14038
28	103546846729	4392132276	1208538	22110
32	153948170470	6554772997	3219881	32837
36	218577109434	9333101922	6076703	46580
40	299180463656	12802256848	13261100	63724
44	397524633071	17040426399	21706872	84742
48	515376017792	22124547656	30672393	109667
52	654501017930	28128827894	41603932	139331
56	816666033343	35133455692	58874366	173954
60	1003636764190	43208502375	74490417	213542
64	1217181010944	52431635959	114217581	262751
68	1459064472866	62889752548	146423489	314376
72	1731053550400	74653191079	207027147	373994
76	2034914643296	87799204890	415279757	438113
80	2372414151965	102409061706	455881737	511689
