16	9153765831	819200771	62367	2187
20	17158444063	1600001826	155454	4025
24	28887937287	2764802903	728308	6767
28	45059845518	4390404649	1450517	10550
32	66369368669	6553607290	2707367	15547
36	93576106857	9331209763	5021433	21987
40	127378060111	12800013547	12830781	29825
44	168492828330	17036819038	20850182	39450
48	217638011633	22118425238	31296906	50929
52	275531210084	28121632266	44313232	64417
56	342890023538	35123239988	59846543	80199
60	420431352153	43200046453	115627828	98546
64	508874195945	52428861844	133267273	119258
68	608935454908	62886469363	178218930	142710
72	721332728917	74649678907	210825226	168751
76	846783618342	87795291267	358107718	199510
80	986005722642	102400147860	534970224	231145
