16	9384165861	819200756	55647	2432
20	17608444111	1600001555	217418	4560
24	29665537380	2764803066	473673	7689
28	46294645674	4390404396	1150486	12017
32	68212568880	6553609360	2564543	17730
36	96200507170	9331209888	4968247	25001
40	130978060541	12800015888	12487337	34031
44	173284428911	17036821205	20696856	45056
48	223858812386	22118424497	30256649	58217
52	283440411035	28121632518	42153749	73700
56	352768424753	35123239494	57918638	92191
60	432581353594	43200047945	77777531	112519
64	523619797773	52428861229	119452814	137179
68	626622257166	62886480546	147280445	164667
72	742327931554	74649679057	204116147	194416
76	871476021283	87795294900	346772914	228323
80	1014805726177	102400125127	461111344	265877
