0	728	0	23	6
80	9860303	1024011	6105	9
160	78388255	8192017	337204	23
240	292767485	30720074	3007511	76
320	778450389	81920165	3101861	190
400	1699162562	179200376	4854845	410
480	3256901424	344064569	13931844	788
560	5691935886	602113141	34013650	1387
640	9282807481	983044173	71626641	2288
720	14346329376	1520646313	128865755	3561
800	21237583781	2252809284	215479714	5344
880	30349933950	3221518302	353043514	7808
960	42115006289	4472852708	552135542	11057
1040	57002702210	6056989799	760864713	15215
1120	75521194758	8028198894	1080011173	20321
1200	98216929607	10444852609	1441080091	26624
1280	125674623793	13369413128	1912591176	34236
1360	158517266642	16868441668	2559784496	43558
1440	197406119408	21012593410	3161702140	54466
1520	243040715621	25876622989	4102594788	68145
1600	296158860349	31539373741	4977714971	82503
1680	357536631020	38083794233	6201495962	100263
1760	427988377091	45596936087	9165895822	123117
1840	508366719440	54169925557	11406429631	148413
1920	599562551061	63897960700	11511321953	170996
2000	702505039190	74880446312	16610613368	207374
2080	818161619079	87220755874	20088457813	244032
2160	947537999825	101026291351	19508505782	276624
2240	1091678164546	116408594543	24926210141	324404
2320	1251664365649	133483828983	29897405393	374012
2400	1428617127623	152371729651	28483715773	418956
