16	9230565835	819200844	58321	2210
20	17308444075	1600001533	170518	4140
24	29147137308	2764803184	427908	6964
28	45471445556	4390404755	1041555	10855
32	66983768725	6553607108	2815392	16013
36	94450906918	9331210137	5307505	22539
40	128578060242	12800015082	12755062	31030
44	170090028471	17036818178	20078688	40763
48	219711611831	22118423869	30875871	52597
52	278167610315	28121634061	51638408	66743
56	346182823794	35123245107	57563432	82746
60	424481352458	43200045980	119421092	101412
64	513789396332	52428865582	108389202	123061
68	614831055325	62886474566	170012669	146825
72	728331129454	74649677620	228872245	173882
76	855014418916	87795294343	327397973	205085
80	995605723269	102400110707	467050624	237604
